NU_INSCRICAO,NU_NOTA_MT
6b6eee04163a5cd03fd3b7ae6c5dc1aabe77be1b,577.698
ef18490c7eb36b305d531c27369096537d08755f,434.859
c69a7ad481dacbef32e5b399675ec26c653c0983,442.918
cf762d282e71afd27f192bfecbea9deecf0e48dd,435.877
8da0e8a66b166af3fbcc90b8a3648dc4ce30ca66,448.597
f97331e59feafd161d011018f9c74fba1fae199f,513.847
58aa87c8d62f7e274075e201f0321699b63a2449,451.368
c098d4843d7e2c6f092659d6c7e856561e1bf965,463.915
69b82b274c4e45630e076443ad0f92022d55f561,524.723
88c09b0e47df70ac2a800ee9356c07c149e47965,488.017
c0f03ca18e52b127c3c65c66ca3e9ee8338066a9,439.948
130552305b1d235736ead954f3a39a31a5e26a85,447.476
38a2d03c567e15017340fc668151031745829f6f,435.181
6ae74b2f1e84cea7bf8f3cae68aa0233fcf0d064,490.798
f34367830fcea24bed44531a21723c743aa23388,434.375
2947711097206170cb5cfcad8b3264e7d46cf84b,517.199
e62a7ba6f2a93d3ad7f8762b64b4637d687fc2f8,434.305
4236bab9aa4fda581822d73b2673e18173259236,560.544
8b74ecf4de459564720217586afd122cdd9a8dc7,433.12
3159104a8cb51f88391d02e5679c7b8164e3cf3c,433.416
ea71616417d91e7c2de90e3cc7e429379b8cf720,517.375
b88b2ecdda851269372c7abd185d062a7e6d2c06,512.817
6a0719a5fb508494cab0f47bdd2f92e2d5d0572b,433.724
d945f52c48de4820b70d2ff189e79d3533d6ad19,438.774
8fe2c10948fd33bdc81b52c706b0ff35eb98363e,543.051
52feee56c52b89353482d8ff79596da74721397d,450.06
4e18ab8ae4fd83938f5494798f508d5367cac2d2,434.071
8cd4a434960e502f24fc78dc6dec07b6f334b4b5,434.332
a39c1a2900822cc809183f0ca9a5a5fb7b3ce78e,440.677
54ff102165b4e93fac3b1f5da7f71819da23748e,433.583
d4b5ef6763f16e3d4ed198c2fc6b08e7b7a4b813,434.523
2d5560d6dbef33600be60952b3aca292c59ea7b0,437.766
980beb6549cdfb6c50c021ebac3193ab8a767283,438.525
49ce40d232d573f1b4c2dedaf7d62b51a41f376a,433.489
976c956801b752be72d06bf859a82f6f8d81f125,487.849
18f200b076c037a10fa275ac170a70490f5dfbb2,433.742
cee30066639835f12782e9590849ca897ac1b171,574.4
18130c488765f063eceb9fedfe87e7cdf2fbdb0d,490.102
0181d96df3733bc40c221a488d453f150d34d829,465.812
c9d8c520f64aa59e3b241482268d5071698514b7,452.141
e4429cb4643af3638695f52912a9594f6bb5254a,465.852
31b7a6f4a7402a43e668a2c7ced72e1a14bc1d79,560.773
23aa1ab1064be4febd0b0e54f239176bac13d4a2,521.685
813c8241c45c9baf7cc1ecae80a0690059c3d99f,505.89
27ab51f4028992f4d54134a73a8bf348d9d8474a,436.45
e3243dd90fbcd04e7d365b99f8dc3ff3ea632333,443.772
4b213cf1f92a34b91d49d99d859efe8a2914694d,456.989
63393ce3741aba030985130fbdc82348bc5c964a,520.167
a0844cd384bb27f263b50028a152e1aea6f3041b,450.1
175d6355ba4120e9f46ef8095cd0a6e3efaef2a0,441.354
d0acd5258d606e92178448427c5c8b15ab1b4fc8,568.294
97b06064bbe6f8ef5c82aad4c36edd13027bd276,464.284
f797a3d3f9d36a2e6aa58777fda7860cbb5d45ef,433.304
51e6eb7de613c8b30620286f5c0f462e81001120,444.593
dbe6f4d0215f8d89d4b090cf67852e6b2d41f557,451.521
72fb4a27711b359a6195f60a1ecd7e363180e008,438.422
02b14c28322ce1f776ca1ba0ea56a9964d681fc7,435.336
39d2bd056fe559e69df7f1ee9598823180c8f7e6,436.722
149b7dbf924bf41b3096ea7e2479f7e8bf4723dd,492.736
449e100c1d2dc0a74be99f3aea887ac2c80af9cc,572.1
a619a9d3ca266f111b5d1a0a7404ac00f89453f2,464.705
4a514b8fa6795dcd5e14ecd1c907d540244f637a,521.939
1c4cf1dd3a08d83a4d5e05551e6768f0ac277f82,440.729
13377ed3698676358403b48d0eda8c7ee1d6aecc,578.159
0cc31c062cd6116dbd107ea8dcd2e65b2bf720bc,435.986
ec4b170cd9fec2885fdc24b4b54c2dea7433af59,437.819
ffd73716669770ef69fb5db55c040b4bf9ca8876,472.397
d4348ecffd6bcf2240a87e2894b44b060871b4a8,452.562
a0bad05324fa944b2f9f9f423b24dd4c0b8b9267,437.539
20b0239ad3768ac025647a4114172ab3732b56cb,562.332
e4fce8a6574ac028ae294e2df0adafbc01cf0d46,444.022
df2acc0d65eae18026825eea094d5860a7596d0b,574.878
450cca333151ec503717ae505d19a34e1eb101ba,442.73
5f3feabb95a247d3256fa6c1937f9a3fa5ca9a00,433.828
a7ac1df6dd2c56c6de9223a7d79b2e9d2a0a054a,578.035
77b19663f69d3e984be73a22a31d776e7c04c45c,444.424
54da87b25a92c3b2315e1a6120398c2712416a14,436.611
33e5ac627bb4d6ee3a31129aba4cc86b83d8a0a5,435.564
6583c26f055db28ad39587d7222d4bb841e8ea67,491.438
db9fdf021693e9620c80ed9a4d414557fd6d19f5,433.077
bdfbcecd2b9b0fb6e0ae83cfa0fe31aa8d697cae,540.134
a16fec7d39e6888925c45547f002554482b7cdec,433.279
dbf3c924c9e7babdc4b0be2ae7ff7fb193a14596,434.34
422706a8f501b893c3afcf0568ed96d27e48c23e,467.202
be5ba4c4aa6628688aa6402e8d97c28ddad1681a,464.819
57b58443cda566f5cf3bd4e500b8623eb9709975,525.924
1276389d1bedd7bb0349f43ae9f1b45d7e07a900,439.767
e19c44f83bbd09c6a4225663c603f66d32b8edb6,439.139
8c000f24fa59f6853dd3934d184bed253ad81c40,475.692
92d26d442aa39811a925e409313c2155c70bd207,438.096
9b23673b3ccac52dcac8db1ae1e1940c04cf9f3b,540.176
e0046f52481512ec10030f695dd3d56c14963819,542.936
4c3d0438add4c03cb81a25c5eee309226aa28053,450.804
a6ccfd0a72c41402e21ee1249bee9555d0f6ca85,486.276
0ae9567502f385d06a8367de33e93952a2ab70c0,467.727
69d2ddc8bdf8d604a71a2752b116907482329a27,434.605
a1203344dc3ac6e15e54db1b21423904cdd91800,446.164
c759ad904d22197f1cf3b5ef9e41ee1609513cea,578.46
9c116780cc06704304d288d079076f160a17e16e,445.511
5ec30b784da3aea81e18bf21e7892e19e48bfe8c,436.515
29ff45ccdb3218636888020586ad0937061d5fce,496.41
42e41941b2e875c39adea29e0316d4463b645bc9,564.869
8bd03c9e28441366b398da85e8cc788bf1cae5e6,434.762
3ace49b9611aa1c405b2c02d2a901e6b444a7b01,434.709
c5a416e9d46068859aa2aba316db0653b8bfe95d,433.512
79241e179af88eebfc54cb143d00a31f32dc1543,433.997
08388faaa66a1114f5c9f268f91604a87c53bc1c,435.969
755163a5846bc975b2f56d173b8d007274af14e9,457.508
9dc8176b2b435cdabef75b6bdba80010da32bdac,442.48
db58077a6d9064040df91d4c211f102003d2e1e2,448.65
ae74666fdb53a31eabb98ff1f8be09c01d3c90d9,542.65
16397992b0106ec27c19b528b0e054cd177ebc22,561.368
ac31ca75101445def2cf48e297b8928655378167,436.898
8fe81ee79ae22a3b9cd83a833861e0970c565c29,436.57
2cbb5a6a737fe9b8cd65c28132dc0f62a7c9f932,569.817
172c3201202c7da0b9a8233e72fde6d0c6f8d388,438.777
798aa833377b56d48abf3216c1b5a631c3149322,440.382
ca044ecc0326ffc8dd05e80824b936d3a4a9e4f8,576.928
5bc8c472a9d28a0d0f92c9f46470258394d7e363,434.806
826b79288e1f91a3e15010d40bef197c37340b69,443.854
6c6b6f825e9bca4c092d2e3dabe056ec8300d921,549.52
1653a4b2843735e9649b54a57c6146d3c8c2a5a4,520.991
f77d32cb03e2d5c6607c3169151b8b24ba11cd14,433.372
fcd382593b2bba0637f03548f6a0d7da6835f51a,460.469
de5a01f34e0029656f45f0f7c29d71f9a2d7be97,559.28
a23b332bafcca06eb8cefda864c756f5791de732,512.127
ff298bf688bde9db13791da42e91b7d40a02bd0a,511.564
0d46f75ddcee3b4587305b7316f53d3a3c149bdf,504.437
ddd777e1831b4503bf1ab99610fd57852b52b2c1,435.88
19e929094c9125d910057a57e7f5848a0664b815,436.23
c3b3a42edbd7966a308858e9c60a0f5699280255,530.403
69029c08cd046608078c004179d57137c7bc9789,443.947
06f46db734fb75f5a610d28c37b830c2c0c193c2,443.986
420e2c2feb6b050c91b9badff729fa95cdc9cd73,578.252
c145f2fc6dc2a3d238e440be5eeacb9225a12e88,501.44
296c589f825e518bf2656d32ca54043e9642b5e5,443.138
5a02e1ababe03db1aafe9fa1176e0b8d42ada72c,445.215
69bb73b125a392aa8bcdb97ccb824827a83f02a6,491.899
41b5f19354c8262b799b2d6fd433f5f056d64c21,433.165
179e4eb03317a216cce73131c1fe32df6d7affc7,435.005
683d4874912f09abdb539e4d53f4c466a7b22bec,437.997
cf05f39e6be2a1f1fb1eaa48a1e1f199bd62ffb8,435.554
1e198a957380b99a5522bb8ccd848c77cab55cd4,435.094
65116120167f20ec93fb8a852a2ae24c6ea83e3b,448.71
c6cc92d5343c2833343ca95870de90ab97e954ff,513.23
9b413c2c7b2222d50e112d2ff513eb8becef359c,434.527
b133590aa5255266e53a7e5cc9ff98c7ecba5b07,545.115
c389d7fe6b068ae69d9e18e860116bf3e83729f5,439.601
04b6d3386f2ff30822cea94b2335647b08634f69,434.839
122a1a72a6a33b5d34af8c204b089e6eb3a6ffc7,437.293
f79f9d53534914cc05e3b69b442befc8747d39e5,524.74
b9dca5370778c64f1743eab56bcff742b312866a,448.274
f5a8f5810316ca0e32f1891b295b2ff52855031e,467.589
467224cc802895d7c56ddade42b895a4f9feb351,467.088
ecc35aaab26f1e81337edcca3215aeee255fb4a8,435.746
3a1145582896288ce470f8e6e6ccfc8c4d5f7dc6,453.113
5d6b378efe9bee999365f7e7f2baef121d802554,444.278
e559b0224c70c5f6375cab74919eda3157a95fa3,434.289
bc44f7f52c8e06d0de82f9c039b9da38d1b3a76d,440.141
3450b511f871652abae2d58183296f0e72276a87,442.001
ac622d213a881f9eafabd518aeb3aaa5b45db706,436.806
3e560c1c260b4313ad253f31c77cc6737f3778a1,433.448
cc8c985befebe7bb7783571e9b77943fe08ba612,433.558
828c1553914afa3fa85435ae1acdcf8d125dd969,480.011
301cc8580119bd31cc5049ce7de3950bf7359f53,434.619
e35c8e0bf8466bad9e5a55d141e58928729468fd,433.448
bce711a004527400034e68bfc44f549f24d23904,447.802
220a172bcb4c4c592469dbfe28e6bcf29cb4ddbb,444.871
bba61862a0d5e374946866314eef256b08869072,433.669
9834c1fe9a6e135008415863a86272af15f872ba,433.792
8f751f14b74f7a5583bfaf744c90299d3b02f60f,445.205
6798578a55f6837578efc13df75af7044f25fc83,565.572
296d043c4cf92f5472007f8d2b26aef6ff465cc8,450.667
a14a44ed88d9356f9c732a2bac09796b2142cc14,574.416
72476117cd53a73c2173cf5ac81e4def90f96ee6,467.374
a448ecf06c50bac45592d241cfcffe8c91778336,544.117
c277a60e771011de2be776c1079af2116f7f7cc7,561.611
6417b48130cec022d06033bd008866e3224b99bf,440.101
d0ae824a3c12796d5707fef22708b1c8d4659176,433.599
0d82cdb31205110637841bfa1bc54356f610b359,435.096
706cc284dab3051ced52adeb62818c7bd0ac42f2,435.823
16bbfb1023120278eea074c72053e5cb81504fe8,435.057
dfd4c2302f9c0925421d2439c964aeac081a9adf,433.219
f294190285c04b1d4c5116eb0f3bfee2d4171110,452.258
555f23ecb19709bbc92ff4f0d2b987306c1416fa,433.818
8d1967edeeea7561710452a89b98f1baffc32a6a,442.499
a04d8a60ddffbec04f7951e77d84f570b689cc32,447.194
859c3c94d0bc245c26422abb7f289331ef084797,573.635
30dd1124ec542e7bcbcabd2b18577f823db9a4c5,560.36
18b4a466301d3ae63a0a2f84734fa1e69774b180,436.393
5248eefa83d58fc32e6cba6e47cd80ccb3b0b64b,433.478
590de397312d2abf63ccd52fb8f46fa720b4284c,545.532
d7d56239210cbf51b63fee7fc33f93d7ab5fdf4c,487.647
55d252dc2cd12eeb11859aa80654cbb2caed2c88,447.741
e84cd2e6149416241129c24b20ae6e3cca3bb521,435.661
b7768c154de5b67a043e4b97c2b0f82d06830f71,484.972
77328cba4cf800777d4469e48a0cc95fa1f09d4b,462.995
48567b1c49438b0b24e7e338372e08c6b9f09818,465.453
da93c07fa0a9d683b5d744b341888cc489ebef1d,437.084
ce797b2fb63028a78edaaf59c5ba09fa4fc5a0a0,434.991
9c613b956fdd251bda7a8ac21441f5fe67d7f357,438.789
bccb0499823ac2e475e7f3ccd36b8e9214bb2f0d,434.141
09c63fa60a00172475617c0c671b9cc60f149dcf,456.707
e5bb65ebf3a09635c7d3ea32f93abc45e54e83b9,437.443
ec2bd1d568a708cdb28d059820416bdda79557dc,438.433
fc7bb22ee547c81f2de75c284984a67db00f2322,444.484
87e42e3f1e79c11b9bec6826b4f814304531478b,436.629
208b03e228c504e12e4c700aac9495b94b4c7407,573.473
2e2c64e5e2c9a9679560b233d2ad216ace93f660,462.182
8b5ca68dd135ace09567ed5d50baf0b2903df1a5,571.38
493e19b41cfe9968dd0eaba1868bef1b3d84defc,459.411
bf431548e10941ab81b1a34f92f1cfb01950fd62,435.953
a91404916fdccca1894af4edbea7666901f6252c,575.715
940358b0bbccb29c1d2a79529b2172c43da6cf7b,442.77
947c15e258fbe04cbe9e6beffd2c8a16b959d781,436.241
293bebfab8bc0f1981e06f74729451ad261c408f,477.83
21811108f3f9679121c19ea24f253687e2fcdb2d,577.957
e5099c2b9af1492528206c5324fc629b53d39b8e,434.638
db83eecf9ea6d34183bdfbbd3a294239d209998f,440.522
4293ce669b29af8502f54e8c681f35ada3faa9e5,433.356
31ff07e2747bafb95752566b0f5a64b922882904,439.793
fa69a477c4c6483c3bfbbfc691f7be572baca304,535.981
3b8a8d9ba1ade08724431323599b06bb8979f602,439.209
387e9fa8f1278ffb136f52b79a2ebb4eab6d2c48,435.915
8332264f63ce9bf729b5897f54db6beb4f76178c,433.723
a1c13ff1a61acf8973a1cae595c7ba855d4f85f6,578.23
2956c2d286a5003ab466c521de37dd1d9c56b138,502.282
3550059bd7e1cea2b1ca8f4c26b97ed6e17372a1,435.245
9da399adb6dbe6f539fe289790b7c7a97f77ba68,532.039
a644cb43c16195db2b590b4b3acbe78beb00a757,505.506
db6aeed0b0d3930b82978c8b0a9ac8182e4a98b2,440.925
e149f4e025f0dd43bc3f4486a8b51812386e8180,439.232
229c208f27d32caa49c60a8961a7a0000fa35d0f,455.018
ee4bb115f15bd578cd5b1ac2bb299fb7b0b61fbe,560.265
db0f1ca0f0ff867b5a4300028c6e494ccaed38e8,437.064
e5f10e690160331385f35e159ed1bc5c4200e1bf,435.429
4852b5e9f012432260567d41bf04692c73f86f01,438.37
428f8c0a0f3fbf198f5feaf2bf61415563853e6a,436.751
9a9a049c1ede532731ab8dd050f076bcf3ca912f,577.785
f232120e01c15fae99266adceb47be0c3df15e08,434.782
034b2c5829e5497540fa617cb05b4e8d38d4d4a8,445.832
56d3ec2cb296719d257acc058f480a344bfd97bb,477.243
e5ef9dc7f7d3b256b5b5c56eb6fe8d43d10754e2,487.113
542aa64a6a87d1833d09c967fc672a88643116c1,433.748
a4aa7e6e2da158f0734646a9e5f514805fcfb15f,434.738
84ccf9c43b2eccd029c4462f9ba991aee25ea60e,571.354
d9ebdc3a49cf89ab31aed88ee4791a9401dcb3ef,577.515
bcc860a98cd46a9000f44f08d383e58f4fda1ed8,434.823
9cbf7e6191b4f5b346e0323698bec38edb2fa9a1,433.892
8077176ddb42ee9214d8d37b9c4fb7de0a6005da,436.488
d79709571e24ee9bf8afab33d06eee7929ac0286,437.611
1003b7d137a200f66ab4f2d3e05e981d9a023b08,485.813
ffcfa0cb27ef0facc9d659909316030e4e1c6d40,529.323
6d5111a9889453975716b90ae82da4435462af9e,438.694
3f528b6e3b867d4116bae65044d6e271dd65fc8a,440.122
f15b8cbe31fae7ed5a1b8755b91195dc85bc1e07,442.589
e09a82c12b4c3ef4cf9134d0053b85b610f3911c,437.69
708f822e4db57aa0ad0fc7fcdec0dcb3fc9a0238,572.509
d0b5a4ff0031607990780a1db353ada430aea498,433.782
24cad5cf91558b12b45c1212700db673e5ab9b40,434.163
f1d79760b6199b7aaaff1f7e375e2924f4f009b5,443.655
6d5b8a639c6f9fdc4d65813bef49853eb2f5d5c1,437.241
c6d8390bbb0c91ef180da9e1c67318010bd84083,443.968
a0bf486a224c638a70bebd3cac3b1c1827b9d830,433.73
1e1a31194dded0ff0f168985aba3dce8bde7daf2,453.409
cb6ffc83e9949e6ed72779c670ea9a375ac367fe,455.899
8125c71f5ecbe722eb675219e0450bf75134e9a6,437.762
27666028586f534a805324eaa3c121f37b991ada,459.228
2978e2b3b4792932d9265d7f4db581af88d1a921,451.855
200cf1f0dc3cfb88faf34a12a89d718c4c16ef8b,436.908
effb9dc8056f1c11243fb0029182555553f03eab,434.252
17b6e43bff847be21256a445590fa7a7ea7c1b88,439.146
b1a5f5a69bfed0611ccb6be84f08048fb80bbc74,434.986
a27083eeb56a694649973eb5643a4fbbf14f8498,467.794
6c6b84d373077d1fb5e174ec6f98c84171e1b014,449.589
5b7c07974bbc5152dee67fd938d13fc6af6d3956,462.893
f821fd4401e089f1805edc4133e4ffed07face2b,437.26
586e7064860818014147f486a6a1588301e6a3bf,470.827
4f614ed4b5f35844728026fbb84495c6741703f7,474.818
dd96b2eafc3318b01a1659d420a0fe5a00e308d1,436.083
810121e807426e1e4817a5e70763ac080d7ac2a4,440.976
81fb55ca891b7f81ef4d173c02db0966d33623f2,435.114
d80e565ade74808e6ae79d10f650b873a9d360d6,483.989
6d33118b6b0b735194f0ee871a5a5c5ba8b57e73,463.25
558fd1cf1dcb66e73f1e4e2f194187e474479d76,437.879
da45016b0cbcc19ead94a81329e18357a188b694,434.205
91d6ce670cecd35b7f7da283df465ccb09f4fb32,451.117
292ff64a45a5d097187a7d7fc7ae944523a3b66a,437.334
c1020ba850c9730056bfaab2ea5546fca7d69bb6,436.842
4be47d1f5c4fa0c08945883a1245ce93bfb43171,506.512
3188528b46d4a71ea6646dbd6b682c81f1e02d55,437.829
89ee650f4b18600df329689aabcd687e8ea3ca5a,495.714
e457e8f1f9a458e1115a77d58a3effcaebe7f49e,442.905
7ecdbf15492309acef88a0cea8202c5f753f4be8,575.974
bc2cbc1470b13023cae4e0b171970c29eab5f8af,526.526
8650b36bb6108cebc07364fe068238a716575b26,435.59
1c6cbf69a4c9bb53f3ca9c5417965c00e9f4404c,576.3
816ba4bae3ff674339493b188abd6946891190a4,433.467
7f254637ff008fca97bdca8d6341a58aca7b6c6e,544.83
3f26c9b465e29cbf697ec03a0e29115683a5855a,434.363
ba0e14a4dbbd763c46777e5f14da21219ffaa172,433.581
83784ad3771cbe2da4b1f1d810ee402fd68f51e5,434.048
7528625c7695f25665da7eff0a75b2e42fe25d51,492.309
80d4a78f2c741178a286f0383946fae0a1b1a452,446.641
f9498d084d82309516f4b32ad5eb0b6ead920b2e,452.871
6d7936cd053671f5fa83cb0b17541834f752f2e2,435.069
82d718bca0d0bf2440d1b0703e3952bda0d02dfe,521.276
9f75e68e9754aa2c5b8776372ce0bf895d868949,515.209
6c39c98faf734bfb5082897e378e39946eb10d93,433.932
70763bab8a79c09e7d7c09f7a20bb5d65d121cf9,434.877
6405866582cfa671329a8ecd69574a0cd1a04736,436.461
b0e826be3f7fec09a5ab4ffdf39b02074f52257a,435.847
0697517f1ee45b47bbf39e67ad89db1c16f99aeb,433.73
715703f8da45840db25b9a94f094b3790946c1cd,434.961
d8dbd1b69422da966feb6005d1ccce48548656d9,463.122
4019d2f602005d121df30144dfb94a4415eb8a0c,515.357
3b618106b573abf76aa2e1ad59e450fd001d170f,576.499
f3269ce0d968a788d47c6f069c4a3df837c53198,568.349
fc20052feadd87b6f71c2974acbde472d85e7bc7,433.533
ef5f221a0c4ed1747aa949dba2f629e98f3a9438,578.484
d3cd2e161aad20ae308e31d5d8b50ae102515186,578.195
8cc6e2c636a728c62200b83e799c873033abbda1,438.749
3a87da90d76f149ac97c166c2eac94889398a36c,440.053
9bdf8d2765e09212783fd4fcee4ab75f752257b0,438.95
b2055bb315e6a6fdaba9820dcf2c367999ba9bd2,469.773
ea3cf3a3d07f1a8fc156b4943c881944f3877a59,578.344
e328a1e01e3b9dc8824d9d2e283841d8ae0454b4,434.454
7a454b802a33e9bbfd90a6756ed5c937f4f622ae,454.188
be06d4428b183206a54f935ffd637e17c78ec019,434.743
cf0493d9ccf2221cf724ce4c4c15ce2a8aae4752,435.129
9be11ad09f6a49f2f0d6e491dae0ee919a9255c2,433.852
b01088d9acbf3b932f35a1305c8ec1ba6805e8ef,434.029
8e96867defdd5eb0c68069b8bb0f9ae0fd3fa31d,433.014
e9d1402dda596d5ce58e6e9cc4936d5cb18e9a8e,444.576
b51c926e18c5c6988c59600cef4d26967affc458,538.619
9fbe5c973f2341230109710c20deac899bed71ec,433.562
132afa9d6557cfe2a487466721579a24d16b4de2,440.783
644e204a4cbd6c0aa096e40288ac0495295f619d,542.436
548188f5b0a3d2450aa676371d239101407effdd,435.684
4f19bda861b4811b2a1eae5201f177b33b7f8b73,434.394
ec7568a362048cff5a24b71baf17f104026df3d6,440.755
12d0990f4718a2770122a0c0ad754743534aa366,435.521
7c042324ec0eb3e63367111ebf85efc2b9affb7e,449.929
676b6d24d7dd2c35b0a57a58d0690e592503f1b4,433.292
20f4eea94dc7b605738de4e78284d9f71f3eb243,480.131
5d4acf7f9c77080ae06cea9799cc101ede20861d,437.347
e9a9867d1a7cfe3178297b744cf1b553a4885927,433.338
b696fa87729bbafcec0bde5a5455915f62ed5b13,567.327
69a3189b5b0101904ef73a8b665a3867ac68a1a4,575.528
0a06eae30bb5fcdb15eb3d261a3d81207b260275,433.336
734b646ae65ded93731056fb3d1c8dd944450cd0,433.117
361e50b12f2c48e381adc51e1306930d31df04a0,574.763
d888770cff4f31ad6829ec47884921b31c57366b,434.545
7a5c90afaff8a6169ef1ea72181606d79b9d6378,575.127
359bd9844053bc96f774278bb2ab965606c7b9ed,468.874
bc4ae3f2f8d846b4db80a0e667d9f4697d1de651,526.42
170ed1f90204a83c85b49070b17abb6a1ce22e6c,490.597
08355fec0d5a2044db67315d2ab95fd813ff5c29,437.24
dc6c3c108841812f15d3d27ea569f6c448aa3ffb,434.219
819a718cc8cbcc640b10e75b2fa83df51861809f,440.376
d131455be28aca75c7aa584dafbb72ec6df98d18,445.556
2cbe0589b4fe0e4458b0cf7f6bfff3c6740cc1ec,509.404
1b4461cc2b948edbb5f737325a4e31b6e6f98797,449.413
dd63e7bc5d4ea8a9c0af9ffab318e8b2eb44945d,434.605
dd9472d01c77816f50f6fa6dfb64b8b382e4cc08,523.821
013599b786414d494aa114e5e2d7df923504e57a,444.128
18343d926a036f75a55798195569a7ee65854e73,457.771
e276f34dc8fd34f3d5e5a83941f35d833f82c73f,436.178
4ad71376851f329e51c8032235f941aa94d0e71b,442.454
25392540b9f74992d7437fd3448a8ca00e71dc47,441.998
789fffef6c157dac09ababb9707f80b19483d627,446.415
b70538f08ddf1a96542d714a6806b352b30fd85e,449.998
d1254c3f862adb5b712fa171e01be8fce8b7041f,470.44
8d4bc82d3278b1fc49ec5112c423612611c6cfee,434.213
189e47f2bb91095864a695c23baed5c0d43301a2,435.005
b5a6c99e0a60f42bdcd58c77460ab168ec8a796d,438.954
97a587003c6f723b3fec6e0bad35b6262585dac0,440.515
7bbabf49e36a82e80d3d2d0e3b88b9e32e352c72,571.056
0ca2197e70477c761346f9956e1f6008627c8872,434.808
ea3c720e2731002536b9dd7eaea2a303b6435d8d,436.938
47f77c8edf0812b4dc1a2279f060e79c1d40b791,577.4
4196d03ada472cf393b9f9ce5ec0959bbf327771,433.804
78fb3977da3d0df8ef860a1c915af7924abaaf45,440.904
c54cbdc74a346842b5e2800efaab4e6f768b4bab,436.637
3c68cd7995ce49798e7518f235ee2b018dd8ae8e,456.255
67cf585383950d762e6e391c463d671a5ae85d7b,434.062
86ff26c3cfcabeccd14ca102485233114b9b8eb0,571.771
85c545e3bdc462f4cfc3de81e5d20b7e6408ee8f,439.246
82fe6e3d4554fc81abf6008cc42c4fbe0f011aea,445.833
407be45e519ff34300dac5537b911ac27d358b7e,433.753
7c87654f05b10251b2cccd938c2bc897f8e456bc,540.574
28cff56417acdbaee827d8b8da61f8fd81ab8fd9,452.032
43ddd9a60b7f2cd6bf2567fd0bd3822bf590db93,578.092
206d270313876e13d25eb8b34b66b5fe9caff25e,477.906
d0bcfe9679bd2422e061bd289c756a932b741261,440.227
35f7449a7bd8a2ee05b5e98d5cfb348d28240fa8,446.16
c81741bdc8ff492f4dd78036d3f2e4011992806c,437.138
61dd544623f4452d1c607cc5d882ad6f8f7ebbe3,498.059
e6c93e838e090b96a97db0a212e3d5ad7e67a8c4,577.757
0e2220aca9cc701cbbcd740a0bd1a9d45e786ac0,518.951
fad9d0e329e73a4da6378fb3b1d0117dc37c1680,435.238
9d91ad70728288e1ead891eb2b97be08fdb158b5,437.942
460a86304849bff208ecc8a01cacef1de540f316,441.076
b263e0e5bc90298ba360b1d17758f3ce4df5a9f9,435.338
58c91cf057c71bbb3474d0997403b54336420c25,491.729
ff3f5cecf1b14062f887674e604d2c63ee628907,443.055
226a463b48bdaa965d1003bed0d828390aeef264,562.018
ab5f778d57da30e554b370b90de4edeadbf28feb,451.28
58ca01e50a43d9b62dada497e4aeaaa0df4cd979,433.884
ed58c7001986f51f6752c0f775873e231d2e2016,483.812
6269de1de35f23fe0484882107f2ed212f2d8f64,442.836
e3efa0301e38194794029570893c16ea30753027,541.178
28083a99d4c1d9eb8ac4fdaf4b4e6cd0749bbcda,441.442
bd2399c96d3cce39ac1e88d0fd6c340afe5d0502,460.292
15337a2a4015542f2d7ce166e1af4fa50bc00f06,480.359
cf8c613bc977e66c0ed898e2d80f47c916a1e466,525.094
c0e056e6a7e9d9a60e0544ab7ffc8479865f1565,436.268
6125d4d6f12c0c4bb34dc59c819886e055bf295e,563.616
35c2f152e11563a73c63ca645dc218200e7598a6,459.555
5064cbdb6b35d6c7d72766f41ab9b4cec6508213,433.841
a2b0a1c9f2791f94a790637f3fec48dd9eac77a3,451.743
6b3fa568475b2e85aa720fac13974b954160e755,531.577
d5cd072d83b6f94f61446f50f2609fb186a44e2b,453.516
2ad0a36ad66e41485900d58fcb8e59b18770a697,442.69
000d2fb8cf3442ad7b4623982f69625ed0ca34ee,433.664
c5f841ead7c7813f3fb787094338fc42e512c401,434.254
5b139ece88827e5fe189e69605554ecaef073da6,433.654
d075a1e6ee3836896af81c5c9a6fe64fb40b7ace,439.262
4cfddad74cebdf20175846d418662d0353aeac92,436.731
be1cd032e2f4ee1762a368da8668e1c07361421c,435.058
827413a533a5261ce8a163bb195dc1b1ea43aa80,465.531
0ad550be8cde711aeada9e58057aa60bbc3987dd,438.177
e92ce2de84d61258716698c73f4c157cf5b058af,470.237
39e2fabb3e18de72da9327553442c86659761fa9,574.086
16385c83e1d7207a7e1e7f40c56add1a5109273a,453.69
9b806eb533bd862526dda78af1ff3dc9f083e840,577.109
612671f631a45b1fe2c68d9f0c84c1548ccb1da1,451.938
6f858a13f425d6bdb2b9c2d6a49bd48c2e5e4247,434.638
6e1f374a558d68ad09fcd01691e491abb27ece03,534.49
391c72b840b9c38b5aa9fcaf10a8aa6ffa57842b,434.88
934538cf00de74390aceeb6995012cf0519bfac4,439.988
1de6f37cdddcd042f991e4d3a9fc1bbbc9cf483c,436.912
278f1ed100593c6f2109f12ea72ad32db84f1d82,437.647
93f4dbd6396039c24e39bc61376f648f6181b4e8,450.344
9f6910d4aab78f96cef427cf074f9b069bc6c857,460.531
ce9e9c4bbdf961f5f5f4a6a89013083fd65c63ab,435.103
